ID,WikiDataID,Type,City,Name,Country,CountryCode,Region,RegionCode,Latitude,Longitude,Population
3282294,Q6730374,CITY,Magh Nawul,Magh Nawul,Afghanistan,AF,Badakhshan,BDS,36.045,70.964444444,0
3430557,Q6732606,CITY,Mah-e Now,Mah-e Now,Afghanistan,AF,Badakhshan,BDS,38.400555555,70.692777777,0
3240594,Q6732834,CITY,Mahajer,Mahajer,Afghanistan,AF,Baghlan,BGL,36.177222222,68.7675,0
3384795,Q3047144,ADM2,Mahmud Raqi,Mahmud Raqi,Afghanistan,AF,Kapisa,KAP,35.004722222,69.420833333,0
227,Q600514,CITY,Mahmud-i-Raqi,Mahmud-i-Raqi,Afghanistan,AF,Kapisa,KAP,35.020555555,69.330555555,7407
4,Q935810,CITY,Maidan Shar,Maidan Shar,Afghanistan,AF,Maidan Wardak,WAR,34.397222222,68.869722222,35008
3324930,Q6735338,ADM2,Maidan Shar District,Maidan Shar District,Afghanistan,AF,Maidan Wardak,WAR,34.443888888,68.824722222,0
3328123,Q6743128,CITY,Malestan,Malestan,Afghanistan,AF,Ghazni,GHA,33.2953,67.1689,0
3215488,Q3694369,ADM2,Malestan District,Malestan District,Afghanistan,AF,Ghazni,GHA,33.29836,67.24322,0
3226063,Q1889040,ADM2,Mandol District,Mandol District,Afghanistan,AF,Nuristan,NUR,35.4,70.25,0
3226203,Q2215517,ADM2,Mandozayi District,Mandozayi District,Afghanistan,AF,Khost,KHO,33.316666666,69.78,0
3259380,Q6749194,CITY,Mangwal,Mangwal,Afghanistan,AF,Kunar,KNR,34.60194444,70.82805556,0
3314783,Q6755110,CITY,Marawara,Marawara,Afghanistan,AF,Kunar,KNR,34.8914,71.1808,0
3287669,Q2665179,ADM2,Marawara District,Marawara District,Afghanistan,AF,Kunar,KNR,34.861666666,71.228888888,0
3280948,Q368189,ADM2,Mardyan District,Mardyan District,Afghanistan,AF,Jowzjan,JOW,37.052222222,66.328888888,0
3335162,Q1894503,CITY,Marja,Marja,Afghanistan,AF,Helmand,HEL,31.516666666,64.116666666,0
539,Q21758384,CITY,Markaz-e Ḩukūmat-e Darwēshān,Markaz-e Ḩukūmat-e Darwēshān,Afghanistan,AF,Helmand,HEL,31.132222222,64.193333333,9012
3298269,Q3696085,ADM2,Marmul,Marmul,Afghanistan,AF,Balkh,BAL,36.634722222,67.335,0
3371540,Q3918449,ADM2,Maruf District,Maruf District,Afghanistan,AF,Kandahar,KAN,31.446388888,67.252777777,0
3332006,Q6783197,CITY,Mashorey,Mashorey,Afghanistan,AF,Paktika,PKA,32.2,68.36666667,0
3224782,Q1650524,ADM2,Mata Khan District,Mata Khan District,Afghanistan,AF,Paktika,PKA,33.296944444,68.886111111,0
285,Q309345,CITY,Maymana,Maymana,Afghanistan,AF,Faryab,FYB,35.933333333,64.75,96000
3459002,Q6004792,ADM2,Maymana,Maymana,Afghanistan,AF,Faryab,FYB,35.93333,64.75,0
3245977,Q6797354,CITY,Maymey,Maymey,Afghanistan,AF,Badakhshan,BDS,38.409444444,71.038611111,0
3402716,Q2669299,ADM2,Maywand District,Maywand District,Afghanistan,AF,Kandahar,KAN,31.583611111,64.993333333,0
756,Q130469,CITY,Mazar-i-Sharif,Mazar-i-Sharif,Afghanistan,AF,Balkh,BAL,36.7,67.116666666,469247
3241627,Q6005441,ADM2,Mazar-i-Sharif,Mazar-i-Sharif,Afghanistan,AF,Balkh,BAL,36.70974,67.11682,0
3426045,Q6826354,CITY,Meydan,Meydan,Afghanistan,AF,Balkh,BAL,36.904444444,66.918055555,0
3299715,Q6826528,CITY,Meymik,Meymik,Afghanistan,AF,Badakhshan,BDS,38.241666666,70.556666666,0
100,Q1982155,CITY,Mihtarlam,Mihtarlam,Afghanistan,AF,Laghman,LAG,34.67139,70.20944,17345
3347269,Q1229983,ADM2,Mihtarlam,Mihtarlam,Afghanistan,AF,Laghman,LAG,34.645589,70.181422,0
3218195,Q6862735,CITY,Mina Vad,Mina Vad,Afghanistan,AF,Badakhshan,BDS,38.240555555,70.979444444,0
3330210,Q6864685,CITY,Mingajik,Mingajik,Afghanistan,AF,Jowzjan,JOW,37.0272,66.1283,0
3268643,Q278470,ADM2,Mingajik District,Mingajik District,Afghanistan,AF,Jowzjan,JOW,37.055277777,65.989166666,0
91,Q6872026,CITY,Mir Bacha Kot,Mir Bacha Kot,Afghanistan,AF,Kabul,KAB,34.7467,69.1164,5405
3393067,Q6597749,ADM2,Mir Bacha Kot,Mir Bacha Kot,Afghanistan,AF,Kabul,KAB,34.727222222,69.118333333,0
3194124,Q10330474,CITY,Mir Qasem,Mir Qasem,Afghanistan,AF,Balkh,BAL,36.644444444,66.9075,0
3376685,Q6597733,ADM2,Miramor District,Miramor District,Afghanistan,AF,Daykundi,DAY,33.825277777,66.943055555,0
3394947,Q6872881,CITY,Miranza'i,Miranza'i,Afghanistan,AF,Badghis,BDG,35.667222222,63.291111111,0
3196186,Q6872937,CITY,Miray,Miray,Afghanistan,AF,Ghazni,GHA,33.3272,68.4406,0
3333876,Q6873632,CITY,Mirkan,Mirkan,Afghanistan,AF,Badakhshan,BDS,36.47,70.181388888,0
3443077,Q3918509,ADM2,Miyanishin District,Miyanishin District,Afghanistan,AF,Kandahar,KAN,32.381111111,66.336388888,0
3213619,Q6884578,CITY,Mizak,Mizak,Afghanistan,AF,Badakhshan,BDS,38.234722222,70.977777777,0
3308876,Q2214402,ADM2,Mizan District,Mizan District,Afghanistan,AF,Zabul,ZAB,32.178888888,66.506388888,0
3332073,Q1889696,ADM2,Mohammad Agha,Mohammad Agha,Afghanistan,AF,Logar,LOG,34.176666666,69.221111111,0
3260022,Q2217936,ADM2,Momand Dara,Momand Dara,Afghanistan,AF,Nangarhar,NAN,34.204722222,70.984166666,0
3264763,Q6908846,CITY,Moqor,Moqor,Afghanistan,AF,Badghis,BDG,35.039444444,63.291944444,0
3725279,Q21763679,CITY,Muhmand Dara,Muhmand Dara,Afghanistan,AF,Nangarhar,NAN,34.2475,70.872222222,6835
3386812,Q6934067,CITY,Mulla Wali Waleh,Mulla Wali Waleh,Afghanistan,AF,Kandahar,KAN,31.17944444,66.57638889,0
3290724,Q4808934,ADM2,Muqur,Muqur,Afghanistan,AF,Ghazni,GHA,32.887661111,67.901572222,0
3318746,Q2711334,ADM2,Muqur,Muqur,Afghanistan,AF,Badghis,BDG,35.02805556,63.27,0
3223342,Q6938509,CITY,Murichaq,Murichaq,Afghanistan,AF,Badghis,BDG,35.810833333,63.145,0
3390485,Q1953989,CITY,Musa Qala,Musa Qala,Afghanistan,AF,Helmand,HEL,32.4433,64.7444,0
3341674,Q2714292,ADM2,Musa Qala District,Musa Qala District,Afghanistan,AF,Helmand,HEL,32.469166666,64.736388888,0
3446172,Q3694503,ADM2,Musakhel District,Musakhel District,Afghanistan,AF,Khost,KHO,33.583888888,69.681944444,0
3199767,Q3918437,ADM2,Mussahi,Mussahi,Afghanistan,AF,Kabul,KAB,34.369166666,69.218333333,0
191,Q21751462,CITY,Mīrābād,Mīrābād,Afghanistan,AF,Nimruz,NIM,30.436111111,61.838333333,14160
3284122,Q6956485,CITY,Na`man,Na`man,Afghanistan,AF,Baghlan,BGL,35.736111111,68.6575,0
3286596,Q477326,ADM2,Nad Ali District,Nad Ali District,Afghanistan,AF,Helmand,HEL,31.578055555,63.790833333,0
3238800,Q3696175,ADM2,Nadir Shah Kot District,Nadir Shah Kot District,Afghanistan,AF,Khost,KHO,33.3111,69.6933,0
3218362,Q6959381,CITY,Nahr-e Shahi,Nahr-e Shahi,Afghanistan,AF,Balkh,BAL,36.7,67.083333333,0
3428051,Q2215504,ADM2,Nahri Saraj District,Nahri Saraj District,Afghanistan,AF,Helmand,HEL,31.834722222,64.6125,0
3400645,Q3694351,ADM2,Nahri Shahi,Nahri Shahi,Afghanistan,AF,Balkh,BAL,36.84,67.18,0
634,Q6959392,CITY,Nahrin,Nahrin,Afghanistan,AF,Baghlan,BGL,36.05,69.08333333,22363
3184708,Q3694319,ADM2,Nahrin,Nahrin,Afghanistan,AF,Baghlan,BGL,35.998333333,69.028333333,107000
3351127,Q6960581,CITY,Nakhjirabad,Nakhjirabad,Afghanistan,AF,Balkh,BAL,37.01,66.888888888,0
3236864,Q2214818,ADM2,Namak Ab District,Namak Ab District,Afghanistan,AF,Takhar,TAK,36.471388888,69.714722222,0
3370818,Q11789462,CITY,Nangar Khel,Nangar Khel,Afghanistan,AF,Paktika,PKA,32.43972222,68.36888889,0
3429393,Q798530,ADM2,Narang Aw Badil District,Narang Aw Badil District,Afghanistan,AF,Kunar,KNR,34.7533,71.0175,0
3444994,Q2663271,ADM2,Nari District,Nari District,Afghanistan,AF,Kunar,KNR,35.2103,71.525,0
3255389,Q6982102,CITY,Navarid Qipchaq,Navarid Qipchaq,Afghanistan,AF,Balkh,BAL,36.822777777,66.539722222,0
3224942,Q1650518,ADM2,Naw Bahar District,Naw Bahar District,Afghanistan,AF,Zabul,ZAB,32.217222222,67.570833333,0
3445553,Q6982724,CITY,Nawa,Nawa,Afghanistan,AF,Ghazni,GHA,32.3236,67.8772,0
3385484,Q2673982,ADM2,Nawa District,Nawa District,Afghanistan,AF,Ghazni,GHA,32.32361111,67.87722222,0
3307279,Q2673865,ADM2,Nawur District,Nawur District,Afghanistan,AF,Ghazni,GHA,33.791702,67.8582,0
3476103,Q2456330,ADM2,Nawzad District,Nawzad District,Afghanistan,AF,Helmand,HEL,32.2205,64.5768,0
3357520,Q2217899,ADM2,Nazyan,Nazyan,Afghanistan,AF,Nangarhar,NAN,34.055833333,70.825833333,0
3283590,Q10335931,CITY,Nechkah,Nechkah,Afghanistan,AF,Balkh,BAL,37.0425,66.623333333,0
3332912,Q15261473,CITY,Negala,Negala,Afghanistan,AF,Sar-e Pol,SAR,35.87611111,65.89361111,0
3394783,Q2673998,ADM2,Nesh District,Nesh District,Afghanistan,AF,Kandahar,KAN,32.388611111,65.705,0
3375215,Q6997304,CITY,Nesharv,Nesharv,Afghanistan,AF,Badakhshan,BDS,38.065277777,71.229166666,0
3848595,Q3341466,CITY,Nijrab,Nijrab,Afghanistan,AF,Kapisa,KAP,34.9775,69.5742,0
3415973,Q741985,ADM2,Nijrab District,Nijrab District,Afghanistan,AF,Kapisa,KAP,35.046388888,69.646111111,0
3257690,Q1650486,ADM2,Nika District,Nika District,Afghanistan,AF,Paktika,PKA,33.200382,69.311593,0
3286619,Q3241119,CITY,Nili,Nili,Afghanistan,AF,Daykundi,DAY,33.716666666,66.116666666,30058
3039783,Q3218967,ADM2,Nili District,Nili District,Afghanistan,AF,Daykundi,DAY,33.71666667,66.11666667,30058
3384510,Q7037511,CITY,Nim Lik,Nim Lik,Afghanistan,AF,Balkh,BAL,36.843333333,66.530555555,0
3210947,Q6966017,ADM2,Nirkh,Nirkh,Afghanistan,AF,Maidan Wardak,WAR,34.35647,68.73963,0
3286396,Q7066340,CITY,Nowabad-e Ish,Nowabad-e Ish,Afghanistan,AF,Badakhshan,BDS,38.003611111,70.496111111,0
3343237,Q16895998,CITY,Nur Gal,Nur Gal,Afghanistan,AF,Kunar,KNR,34.6108,70.7569,0
3212515,Q798464,ADM2,Nurgal District,Nurgal District,Afghanistan,AF,Kunar,KNR,34.693888888,70.731111111,0
3307739,Q3696055,ADM2,Nurgaram District,Nurgaram District,Afghanistan,AF,Nuristan,NUR,35.08333333,70.46666667,0
3352134,Q5198956,CITY,Obe,Obe,Afghanistan,AF,Herat Province,HER,34.369722222,63.176388888,0
3230684,Q2714266,ADM2,Obe District,Obe District,Afghanistan,AF,Herat Province,HER,34.3734,63.1952,0
3384397,Q1650535,ADM2,Omna District,Omna District,Afghanistan,AF,Paktika,PKA,32.894166666,68.813333333,23400
3220579,Q7091659,CITY,Onab,Onab,Afghanistan,AF,Badakhshan,BDS,37.017777777,70.14,0
3365590,Q7102156,CITY,Orgun,Orgun,Afghanistan,AF,Balkh,BAL,36.803055555,66.970833333,0
3219065,Q7114789,CITY,Owghlan,Owghlan,Afghanistan,AF,Balkh,BAL,36.379722222,66.895833333,0
3218235,Q7114995,CITY,Owtah Kol,Owtah Kol,Afghanistan,AF,Balkh,BAL,36.896111111,67.050555555,0
3414307,Q7121292,CITY,Pa'in Bowkan,Pa'in Bowkan,Afghanistan,AF,Badghis,BDG,35.605277777,63.618611111,0
3324728,Q7121293,CITY,Pa'in Shahr,Pa'in Shahr,Afghanistan,AF,Badakhshan,BDS,37.064166666,70.7825,0
3386474,Q2217598,ADM2,Pachir Aw Agam,Pachir Aw Agam,Afghanistan,AF,Nangarhar,NAN,34.087777777,70.280555555,0
3262587,Q7123684,CITY,Padeh-ye Laghari,Padeh-ye Laghari,Afghanistan,AF,Badghis,BDG,34.886944444,62.882777777,0
3412963,Q7123686,CITY,Padeh-ye Nowkdari,Padeh-ye Nowkdari,Afghanistan,AF,Badghis,BDG,34.895555555,62.939166666,0
573,Q2502256,CITY,Paghman,Paghman,Afghanistan,AF,Kabul,KAB,34.58333333,68.95,49157
3397943,Q3696078,ADM2,Paghman,Paghman,Afghanistan,AF,Kabul,KAB,34.58333333,68.95,0
3304591,Q7124562,CITY,Pahlavan Tash,Pahlavan Tash,Afghanistan,AF,Baghlan,BGL,36.309444444,69.126111111,0
3370305,Q7125332,CITY,Pajwar,Pajwar,Afghanistan,AF,Badakhshan,BDS,37.9,71.45,0
3424816,Q7129727,CITY,Pana,Pana,Afghanistan,AF,Ghazni,GHA,33.1022,68.3111,0
642,Q7131225,CITY,Panjab,Panjab,Afghanistan,AF,Bamyan,BAM,34.383333333,67.016666666,13471
3417468,Q2321884,ADM2,Panjab,Panjab,Afghanistan,AF,Bamyan,BAM,34.3833,67.0167,0
3363983,Q782087,ADM2,Panjwayi District,Panjwayi District,Afghanistan,AF,Kandahar,KAN,31.547778,65.454167,0
3273268,Q7137584,CITY,Park,Park,Afghanistan,AF,Badakhshan,BDS,37.033333333,70.916666666,0
118,Q1023669,CITY,Parun,Parun,Afghanistan,AF,Nuristan,NUR,35.416667,70.916667,1000
3357846,Q3696165,ADM2,Parun,Parun,Afghanistan,AF,Nuristan,NUR,35.4,70.8,0
3247368,Q7141266,CITY,Parvareh,Parvareh,Afghanistan,AF,Badakhshan,BDS,36.127777777,70.764166666,0
3301842,Q7141302,CITY,Parvaz,Parvaz,Afghanistan,AF,Balkh,BAL,36.541666666,67.293888888,0
3387767,Q6598064,ADM2,Paryan,Paryan,Afghanistan,AF,Panjshir,PAN,35.6475,70.043333333,0
3325073,Q7141480,CITY,Pas-e Pashar,Pas-e Pashar,Afghanistan,AF,Badakhshan,BDS,37.997777777,70.534722222,0
3266039,Q260823,ADM2,Pasaband District,Pasaband District,Afghanistan,AF,Ghōr,GHO,33.6908,64.8564,0
3360862,Q7141991,CITY,Pashmi Qal`eh,Pashmi Qal`eh,Afghanistan,AF,Balkh,BAL,36.670555555,66.5275,0
3426281,Q3696097,ADM2,Pashtun Kot,Pashtun Kot,Afghanistan,AF,Faryab,FYB,35.81,64.778055555,0
3316770,Q7142054,CITY,Pashtun Zarghun,Pashtun Zarghun,Afghanistan,AF,Herat Province,HER,34.283333333,62.616666666,0
3258508,Q2714308,ADM2,Pashtun Zarghun District,Pashtun Zarghun District,Afghanistan,AF,Herat Province,HER,34.283333333,62.616666666,0
3283783,Q7148752,CITY,Patukh,Patukh,Afghanistan,AF,Badakhshan,BDS,37.008888888,73.378333333,0
3225041,Q7160779,CITY,Pegish,Pegish,Afghanistan,AF,Badakhshan,BDS,36.914444444,72.233055555,0
3257190,Q7179583,CITY,Peykam Darreh,Peykam Darreh,Afghanistan,AF,Balkh,BAL,36.496666666,66.951111111,0
3290120,Q7198593,CITY,Pitab,Pitab,Afghanistan,AF,Badakhshan,BDS,38.074722222,71.233611111,0
3200055,Q7198631,CITY,Pitav,Pitav,Afghanistan,AF,Badakhshan,BDS,37.680555555,70.382222222,0
327,Q1006289,CITY,Pol-e Alam,Pol-e Alam,Afghanistan,AF,Logar,LOG,33.983333333,69.033333333,13247
3286390,Q7236914,CITY,Powkowy,Powkowy,Afghanistan,AF,Badakhshan,BDS,36.985277777,72.480555555,0
428,Q477148,CITY,Pul-e Khomri,Pul-e Khomri,Afghanistan,AF,Baghlan,BGL,35.95,68.7,113500
3214464,Q3918385,ADM2,Pul-i-Alam,Pul-i-Alam,Afghanistan,AF,Logar,LOG,33.972222222,69.053611111,0
3215339,Q3694310,ADM2,Puli Hisar,Puli Hisar,Afghanistan,AF,Baghlan,BGL,35.583611111,69.560277777,0
3322846,Q3694465,ADM2,Puli Khumri,Puli Khumri,Afghanistan,AF,Baghlan,BGL,35.95,68.7,0
3432742,Q2537771,ADM2,Pur Chaman District,Pur Chaman District,Afghanistan,AF,Farah,FRA,33.14138889,63.86138889,0
3307278,Q2537777,ADM2,Pusht Rod District,Pusht Rod District,Afghanistan,AF,Farah,FRA,32.3951,64.9561,0
3383865,Q7265754,CITY,Qades,Qades,Afghanistan,AF,Badghis,BDG,34.8,63.416666666,0
3408368,Q2429297,ADM2,Qadis,Qadis,Afghanistan,AF,Badghis,BDG,34.88138889,63.48416667,0
3243604,Q7265896,CITY,Qal`eh-ye Bar Panj,Qal`eh-ye Bar Panj,Afghanistan,AF,Badakhshan,BDS,37.55,71.466666666,0
3314956,Q7265898,CITY,Qal`eh-ye Mirza Shah,Qal`eh-ye Mirza Shah,Afghanistan,AF,Badakhshan,BDS,37.368611111,70.898055555,0
3235863,Q7265897,CITY,Qal`eh-ye Niaz,Qal`eh-ye Niaz,Afghanistan,AF,Badghis,BDG,35.016666666,64.0,0
3247805,Q7265900,CITY,Qal`eh-ye Nowak,Qal`eh-ye Nowak,Afghanistan,AF,Badghis,BDG,34.909722222,62.45,0
2997640,Q1017810,CITY,Qal`eh-ye Panjeh,Qal`eh-ye Panjeh,Afghanistan,AF,Badakhshan,BDS,37.0,72.566666666,800
3324330,Q7265901,CITY,Qal`eh-ye Vali,Qal`eh-ye Vali,Afghanistan,AF,Badghis,BDG,35.778055555,63.758888888,0
3339515,Q7265905,CITY,Qala Wust,Qala Wust,Afghanistan,AF,Badakhshan,BDS,36.97194444,72.84666667,0
3269941,Q2714329,ADM2,Qala i Kah District,Qala i Kah District,Afghanistan,AF,Farah,FRA,32.29361111,61.52638889,0
462,Q26396,CITY,Qala i Naw,Qala i Naw,Afghanistan,AF,Badghis,BDG,34.99,63.12,5340
3271213,Q7265894,CITY,Qala-e Kuf,Qala-e Kuf,Afghanistan,AF,Badakhshan,BDS,38.041111111,70.478611111,0
3396032,Q3694462,ADM2,Qalandar District,Qalandar District,Afghanistan,AF,Khost,KHO,33.515,69.6778,0
232,Q527318,CITY,Qalat,Qalat,Afghanistan,AF,Zabul,ZAB,32.106111111,66.906944444,12191
3472142,Q1650513,ADM2,Qalat District,Qalat District,Afghanistan,AF,Zabul,ZAB,32.21925,66.97718,0
3382256,Q2875955,ADM2,Qalay-I-Zal,Qalay-I-Zal,Afghanistan,AF,Kunduz,KDZ,37.0131,68.4603,0
329,Q21750144,CITY,Qal‘ah-ye Shahr,Qal‘ah-ye Shahr,Afghanistan,AF,Sar-e Pol,SAR,35.547222222,65.5675,7756
3291192,Q7266477,CITY,Qandahari,Qandahari,Afghanistan,AF,Baghlan,BGL,36.3625,68.731111111,0
3331439,Q3918423,ADM2,Qarabagh,Qarabagh,Afghanistan,AF,Kabul,KAB,34.849444444,69.176388888,0
3001797,Q3500196,ADM2,Qarabagh District,Qarabagh District,Afghanistan,AF,Ghazni,GHA,33.221111111,67.9875,150000
3725271,Q21750174,CITY,Qarah Bāgh,Qarah Bāgh,Afghanistan,AF,Herat Province,HER,34.940277777,61.775833333,12412
3389462,Q3694335,ADM2,Qaramqol,Qaramqol,Afghanistan,AF,Faryab,FYB,36.793055555,64.963055555,0
813,Q3290339,CITY,Qarchi Gak,Qarchi Gak,Afghanistan,AF,Balkh,BAL,37.035555555,66.788888888,8942
3209378,Q7266788,CITY,Qareh Bulaq,Qareh Bulaq,Afghanistan,AF,Badakhshan,BDS,37.416666666,73.766666666,0
3352561,Q1230045,ADM2,Qarghayi,Qarghayi,Afghanistan,AF,Laghman,LAG,34.507943,70.213669,0
3293371,Q7266822,CITY,Qargheh,Qargheh,Afghanistan,AF,Kabul,KAB,34.55,69.05,0
522,Q5199398,CITY,Qarqin,Qarqin,Afghanistan,AF,Jowzjan,JOW,37.4128,66.0472,15018
3312820,Q3694448,ADM2,Qarqin,Qarqin,Afghanistan,AF,Jowzjan,JOW,37.291388888,66.094444444,0
490,Q21748632,CITY,Qarāwul,Qarāwul,Afghanistan,AF,Kunduz,KDZ,37.219722222,68.780277777,24544
3847465,Q127263195,CITY,Qatar Kala,Qatar Kala,Afghanistan,AF,Kunar,KNR,34.95882,71.09084,0
3312757,Q3694278,ADM2,Qaysar,Qaysar,Afghanistan,AF,Faryab,FYB,35.6894,64.2947,0
3431277,Q7267243,CITY,Qazan,Qazan,Afghanistan,AF,Balkh,BAL,37.012777777,66.618611111,0
3391904,Q7267280,CITY,Qazi Deh,Qazi Deh,Afghanistan,AF,Badakhshan,BDS,36.67,71.7675,0
3274684,Q7267491,CITY,Qeshlaq Khas,Qeshlaq Khas,Afghanistan,AF,Badghis,BDG,35.135,64.510833333,0
3410409,Q7267495,CITY,Qeshnehabad,Qeshnehabad,Afghanistan,AF,Baghlan,BGL,35.62,69.211111111,0
3358484,Q7267541,CITY,Qezel Kand,Qezel Kand,Afghanistan,AF,Balkh,BAL,36.237222222,66.894722222,0
3201502,Q7268158,CITY,Qowl Taq,Qowl Taq,Afghanistan,AF,Balkh,BAL,37.072222222,66.764444444,0
3338948,Q5277159,CITY,Qowland,Qowland,Afghanistan,AF,Balkh,BAL,36.4175,66.935,0
3371109,Q7272943,CITY,Qurchi,Qurchi,Afghanistan,AF,Faryab,FYB,35.91027778,65.59138889,0
3347165,Q6597414,ADM2,Qurghan,Qurghan,Afghanistan,AF,Faryab,FYB,37.035833333,64.942222222,0
3343242,Q2215486,ADM2,Qush Tepa,Qush Tepa,Afghanistan,AF,Jowzjan,JOW,36.209722222,65.363333333,0
3224291,Q13099561,CITY,Ragh,Ragh,Afghanistan,AF,Badakhshan,BDS,37.539444444,70.445833333,0
131885,Q2670909,ADM2,Raghistan District,Raghistan District,Afghanistan,AF,Badakhshan,BDS,37.665,70.6578,37000
3246611,Q7288783,CITY,Ramak,Ramak,Afghanistan,AF,Ghazni,GHA,33.5247,68.6328,0
3337548,Q2673887,ADM2,Rashidan District,Rashidan District,Afghanistan,AF,Ghazni,GHA,33.6975,68.1475,0
3342124,Q7296456,CITY,Ravenj,Ravenj,Afghanistan,AF,Badakhshan,BDS,37.620555555,70.437777777,0
3256020,Q7307722,CITY,Reg Alaqadari,Reg Alaqadari,Afghanistan,AF,Kandahar,KAN,29.73,65.6914,0
3409798,Q7340732,CITY,Robat-e Payan,Robat-e Payan,Afghanistan,AF,Badakhshan,BDS,36.276111111,70.689444444,0
3208136,Q2217864,ADM2,Rodat,Rodat,Afghanistan,AF,Nangarhar,NAN,35.0,68.85,0
3429459,Q6596646,ADM2,Rokha,Rokha,Afghanistan,AF,Panjshir,PAN,35.256111111,69.477222222,0
3312828,Q15273022,CITY,Rokowt,Rokowt,Afghanistan,AF,Badakhshan,BDS,36.98333333,73.25,0
3446204,Q7361451,CITY,Rom,Rom,Afghanistan,AF,Sar-e Pol,SAR,35.699722222,67.103055555,0
3186550,Q2137857,CITY,Rostaq,Rostaq,Afghanistan,AF,Takhar,TAK,37.12604,69.83045,6629
3346905,Q7371846,CITY,Rowchun,Rowchun,Afghanistan,AF,Badakhshan,BDS,37.004166666,73.2425,0
3405437,Q2121351,ADM2,Rustaq,Rustaq,Afghanistan,AF,Takhar,TAK,37.141666666,69.804444444,0
3386186,Q3694362,ADM2,Ruyi Du Ab,Ruyi Du Ab,Afghanistan,AF,Samangan,SAM,35.6581,68.0478,0
277,Q21748160,CITY,Rūdbār,Rūdbār,Afghanistan,AF,Nimruz,NIM,30.15,62.6,11034
3275777,Q2215998,ADM2,Sabari District,Sabari District,Afghanistan,AF,Khost,KHO,33.543611111,69.911666666,0
3404979,Q7396528,CITY,Sabzi Bahar,Sabzi Bahar,Afghanistan,AF,Badakhshan,BDS,37.171388888,70.245277777,0
3282483,Q2725416,ADM2,Saghar District,Saghar District,Afghanistan,AF,Ghōr,GHO,33.6914,63.8669,0
3393122,Q7402921,CITY,Sakhari,Sakhari,Afghanistan,AF,Badghis,BDG,35.370277777,63.422777777,0
3435399,Q3014037,ADM2,Salang,Salang,Afghanistan,AF,Parwan,PAR,35.3016,69.5261,0
3253808,Q7415947,CITY,Sandal,Sandal,Afghanistan,AF,Samangan,SAM,36.11666667,67.31666667,0
3260198,Q10661295,CITY,Sangar,Sangar,Afghanistan,AF,Ghazni,GHA,33.52,67.21,0
3340449,Q7417891,CITY,Sangborran,Sangborran,Afghanistan,AF,Baghlan,BGL,35.679444444,69.316666666,0
3291111,Q3695802,ADM2,Sangcharak,Sangcharak,Afghanistan,AF,Sar-e Pol,SAR,35.825238888,66.456555555,0
3243983,Q7417904,CITY,Sange-e-Masha,Sange-e-Masha,Afghanistan,AF,Ghazni,GHA,33.1439,67.4447,0
3274049,Q6596884,ADM2,Sangi Takht District,Sangi Takht District,Afghanistan,AF,Daykundi,DAY,34.1925,65.912222222,0
528,Q2457742,CITY,Sangin,Sangin,Afghanistan,AF,Helmand,HEL,32.07333333,64.83388889,13579
3287715,Q249296,ADM2,Sangin District,Sangin District,Afghanistan,AF,Helmand,HEL,32.0733,64.8378,0
3260930,Q7418047,CITY,Sanglich,Sanglich,Afghanistan,AF,Badakhshan,BDS,36.301111111,71.188611111,0
3273495,Q1647534,ADM2,Sar Hawza District,Sar Hawza District,Afghanistan,AF,Paktika,PKA,32.26453889,68.52471389,0
3280289,Q7421476,CITY,Sar Shakh,Sar Shakh,Afghanistan,AF,Badakhshan,BDS,36.861944444,71.519444444,0
53,Q1649301,CITY,Sar-e Pol,Sar-e Pol,Afghanistan,AF,Sar-e Pol,SAR,36.221388888,65.927777777,51075
3326231,Q2214808,ADM2,Sar-e Pol,Sar-e Pol,Afghanistan,AF,Sar-e Pol,SAR,35.609166666,66.304166666,0
3328928,Q941919,CITY,Sar-i Sang,Sar-i Sang,Afghanistan,AF,Badakhshan,BDS,36.21,70.793333333,0
3265413,Q3019130,CITY,Sarhadd,Sarhadd,Afghanistan,AF,Badakhshan,BDS,37.004722222,73.448055555,0
3390369,Q2213502,ADM2,Saydabad,Saydabad,Afghanistan,AF,Maidan Wardak,WAR,33.8875,68.694444444,0
3333088,Q7429172,ADM2,Sayed Khel,Sayed Khel,Afghanistan,AF,Parwan,PAR,35.046944444,69.262222222,0
3417197,Q2489396,ADM2,Sayghan,Sayghan,Afghanistan,AF,Bamyan,BAM,35.18333333,67.70805556,0
3408852,Q2603020,ADM2,Sayid Karam District,Sayid Karam District,Afghanistan,AF,Paktia Zurmat,PIA,33.7125,69.479722222,0
3376416,Q15275621,CITY,Sayyad,Sayyad,Afghanistan,AF,Baghlan,BGL,35.87361111,68.43027778,0
3231006,Q2215297,ADM2,Sayyad,Sayyad,Afghanistan,AF,Sar-e Pol,SAR,36.22138889,65.92777778,0
3350172,Q7446044,CITY,Sefid Darreh,Sefid Darreh,Afghanistan,AF,Badakhshan,BDS,36.643333333,71.153888888,0
3260373,Q7446466,CITY,Seh Kushk,Seh Kushk,Afghanistan,AF,Badghis,BDG,34.65,63.75,0
3409604,Q7447156,CITY,Sekhamir Kalay,Sekhamir Kalay,Afghanistan,AF,Khost,KHO,33.2875,69.9125,0
3205475,Q3478560,CITY,Senjetak,Senjetak,Afghanistan,AF,Badghis,BDG,34.9857,63.2357,0
